PTS_lag1,PTS_lag2,PTS_lag3,PTS_lag4,PTS_lag5,PTS_lag6,PTS_lag7,REB_lag1,REB_lag2,REB_lag3,REB_lag4,REB_lag5,REB_lag6,REB_lag7,AST_lag1,AST_lag2,AST_lag3,AST_lag4,AST_lag5,AST_lag6,AST_lag7,STL_lag1,STL_lag2,STL_lag3,STL_lag4,STL_lag5,STL_lag6,STL_lag7,BLK_lag1,BLK_lag2,BLK_lag3,BLK_lag4,BLK_lag5,BLK_lag6,BLK_lag7,TOV_lag1,TOV_lag2,TOV_lag3,TOV_lag4,TOV_lag5,TOV_lag6,TOV_lag7,FG3M_lag1,FG3M_lag2,FG3M_lag3,FG3M_lag4,FG3M_lag5,FG3M_lag6,FG3M_lag7,FG_PCT_lag1,FG_PCT_lag2,FG_PCT_lag3,FG_PCT_lag4,FG_PCT_lag5,FG_PCT_lag6,FG_PCT_lag7
13.0,8.0,2.0,5.0,12.0,4.0,8.0,4.0,3.0,4.0,1.0,8.0,4.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.286,0.0,0.667,0.833,0.5,0.6
27.0,13.0,8.0,2.0,5.0,12.0,4.0,12.0,4.0,3.0,4.0,1.0,8.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.625,0.286,0.0,0.667,0.833,0.5
8.0,27.0,13.0,8.0,2.0,5.0,12.0,6.0,12.0,4.0,3.0,4.0,1.0,8.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.923,0.625,0.286,0.0,0.667,0.833
31.0,8.0,27.0,13.0,8.0,2.0,5.0,15.0,6.0,12.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.667,0.923,0.625,0.286,0.0,0.667
14.0,31.0,8.0,27.0,13.0,8.0,2.0,12.0,15.0,6.0,12.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.8,0.667,0.923,0.625,0.286,0.0
12.0,14.0,31.0,8.0,27.0,13.0,8.0,5.0,12.0,15.0,6.0,12.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.545,0.8,0.667,0.923,0.625,0.286
19.0,12.0,14.0,31.0,8.0,27.0,13.0,15.0,5.0,12.0,15.0,6.0,12.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,7.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833,0.545,0.8,0.667,0.923,0.625
18.0,19.0,12.0,14.0,31.0,8.0,27.0,8.0,15.0,5.0,12.0,15.0,6.0,12.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,1.0,3.0,7.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.5,0.833,0.545,0.8,0.667,0.923
22.0,18.0,19.0,12.0,14.0,31.0,8.0,12.0,8.0,15.0,5.0,12.0,15.0,6.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,7.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.615,0.5,0.833,0.545,0.8,0.667
16.0,22.0,18.0,19.0,12.0,14.0,31.0,10.0,12.0,8.0,15.0,5.0,12.0,15.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,1.0,3.0,7.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.615,0.5,0.833,0.545,0.8
12.0,16.0,22.0,18.0,19.0,12.0,14.0,6.0,10.0,12.0,8.0,15.0,5.0,12.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,5.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,1.0,0.615,0.5,0.833,0.545
8.0,12.0,16.0,22.0,18.0,19.0,12.0,15.0,6.0,10.0,12.0,8.0,15.0,5.0,5.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,1.0,0.615,0.5,0.833
5.0,8.0,12.0,16.0,22.0,18.0,19.0,9.0,15.0,6.0,10.0,12.0,8.0,15.0,1.0,5.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.75,1.0,0.615,0.5
4.0,5.0,8.0,12.0,16.0,22.0,18.0,3.0,9.0,15.0,6.0,10.0,12.0,8.0,2.0,1.0,5.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.5,0.75,1.0,0.615
17.0,4.0,5.0,8.0,12.0,16.0,22.0,7.0,3.0,9.0,15.0,6.0,10.0,12.0,2.0,2.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,1.0,0.5,0.75,0.5,0.75,1.0
11.0,17.0,4.0,5.0,8.0,12.0,16.0,6.0,7.0,3.0,9.0,15.0,6.0,10.0,0.0,2.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.778,1.0,0.5,0.75,0.5,0.75
4.0,11.0,17.0,4.0,5.0,8.0,12.0,5.0,6.0,7.0,3.0,9.0,15.0,6.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.714,0.778,1.0,0.5,0.75,0.5
10.0,4.0,11.0,17.0,4.0,5.0,8.0,6.0,5.0,6.0,7.0,3.0,9.0,15.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.4,0.714,0.778,1.0,0.5,0.75
12.0,10.0,4.0,11.0,17.0,4.0,5.0,7.0,6.0,5.0,6.0,7.0,3.0,9.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.4,0.714,0.778,1.0,0.5
20.0,12.0,10.0,4.0,11.0,17.0,4.0,7.0,7.0,6.0,5.0,6.0,7.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.667,0.4,0.714,0.778,1.0
10.0,24.0,22.0,24.0,12.0,2.0,4.0,6.0,2.0,3.0,7.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.25,0.6,0.538,0.5,0.3,0.333,0.2
14.0,10.0,24.0,22.0,24.0,12.0,2.0,2.0,6.0,2.0,3.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.5,0.25,0.6,0.538,0.5,0.3,0.333
9.0,14.0,10.0,24.0,22.0,24.0,12.0,4.0,2.0,6.0,2.0,3.0,7.0,6.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,2.0,0.273,0.5,0.25,0.6,0.538,0.5,0.3
26.0,9.0,14.0,10.0,24.0,22.0,24.0,5.0,4.0,2.0,6.0,2.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,3.0,2.0,0.563,0.273,0.5,0.25,0.6,0.538,0.5
23.0,26.0,9.0,14.0,10.0,24.0,22.0,5.0,5.0,4.0,2.0,6.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,4.0,3.0,0.583,0.563,0.273,0.5,0.25,0.6,0.538
18.0,23.0,26.0,9.0,14.0,10.0,24.0,3.0,5.0,5.0,4.0,2.0,6.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,4.0,0.556,0.583,0.563,0.273,0.5,0.25,0.6
22.0,18.0,23.0,26.0,9.0,14.0,10.0,2.0,3.0,5.0,5.0,4.0,2.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,0.0,0.571,0.556,0.583,0.563,0.273,0.5,0.25
20.0,22.0,18.0,23.0,26.0,9.0,14.0,5.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,0.462,0.571,0.556,0.583,0.563,0.273,0.5
26.0,20.0,22.0,18.0,23.0,26.0,9.0,3.0,5.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,1.0,0.6,0.462,0.571,0.556,0.583,0.563,0.273
20.0,26.0,20.0,22.0,18.0,23.0,26.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,4.0,1.0,4.0,5.0,0.35,0.6,0.462,0.571,0.556,0.583,0.563
24.0,20.0,26.0,20.0,22.0,18.0,23.0,1.0,3.0,3.0,5.0,2.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,5.0,2.0,4.0,1.0,4.0,0.533,0.35,0.6,0.462,0.571,0.556,0.583
15.0,24.0,20.0,26.0,20.0,22.0,18.0,7.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,1.0,0.313,0.533,0.35,0.6,0.462,0.571,0.556
27.0,15.0,24.0,20.0,26.0,20.0,22.0,6.0,7.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,0.6,0.313,0.533,0.35,0.6,0.462,0.571
26.0,27.0,15.0,24.0,20.0,26.0,20.0,2.0,6.0,7.0,1.0,3.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,4.0,3.0,5.0,2.0,0.643,0.6,0.313,0.533,0.35,0.6,0.462
19.0,26.0,27.0,15.0,24.0,20.0,26.0,4.0,2.0,6.0,7.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,0.556,0.643,0.6,0.313,0.533,0.35,0.6
25.0,19.0,26.0,27.0,15.0,24.0,20.0,6.0,4.0,2.0,6.0,7.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,0.429,0.556,0.643,0.6,0.313,0.533,0.35
26.0,25.0,19.0,26.0,27.0,15.0,24.0,5.0,6.0,4.0,2.0,6.0,7.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,0.571,0.429,0.556,0.643,0.6,0.313,0.533
22.0,26.0,25.0,19.0,26.0,27.0,15.0,3.0,5.0,6.0,4.0,2.0,6.0,7.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,0.727,0.571,0.429,0.556,0.643,0.6,0.313
20.0,22.0,26.0,25.0,19.0,26.0,27.0,4.0,3.0,5.0,6.0,4.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,0.5,0.727,0.571,0.429,0.556,0.643,0.6
3.0,20.0,22.0,26.0,25.0,19.0,26.0,3.0,4.0,3.0,5.0,6.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,4.0,3.0,3.0,1.0,0.083,0.5,0.727,0.571,0.429,0.556,0.643
18.0,3.0,20.0,22.0,26.0,25.0,19.0,3.0,3.0,4.0,3.0,5.0,6.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,0.0,3.0,2.0,4.0,3.0,3.0,0.375,0.083,0.5,0.727,0.571,0.429,0.556
17.0,18.0,3.0,20.0,22.0,26.0,25.0,4.0,3.0,3.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,2.0,4.0,3.0,0.455,0.375,0.083,0.5,0.727,0.571,0.429
12.0,17.0,18.0,3.0,20.0,22.0,26.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,2.0,4.0,0.333,0.455,0.375,0.083,0.5,0.727,0.571
16.0,12.0,17.0,18.0,3.0,20.0,22.0,6.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,2.0,0.429,0.333,0.455,0.375,0.083,0.5,0.727
22.0,16.0,12.0,17.0,18.0,3.0,20.0,0.0,6.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,0.0,3.0,0.5,0.429,0.333,0.455,0.375,0.083,0.5
10.0,22.0,16.0,12.0,17.0,18.0,3.0,0.0,0.0,6.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,4.0,4.0,0.0,0.143,0.5,0.429,0.333,0.455,0.375,0.083
8.0,10.0,22.0,16.0,12.0,17.0,18.0,2.0,0.0,0.0,6.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,1.0,2.0,4.0,4.0,0.273,0.143,0.5,0.429,0.333,0.455,0.375
35.0,8.0,10.0,22.0,16.0,12.0,17.0,2.0,2.0,0.0,0.0,6.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,4.0,0.571,0.273,0.143,0.5,0.429,0.333,0.455
16.0,35.0,8.0,10.0,22.0,16.0,12.0,5.0,2.0,2.0,0.0,0.0,6.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,4.0,1.0,2.0,0.4,0.571,0.273,0.143,0.5,0.429,0.333
25.0,16.0,35.0,8.0,10.0,22.0,16.0,5.0,5.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,1.0,0.462,0.4,0.571,0.273,0.143,0.5,0.429
4.0,25.0,16.0,35.0,8.0,10.0,22.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,0.2,0.462,0.4,0.571,0.273,0.143,0.5
20.0,4.0,25.0,16.0,35.0,8.0,10.0,0.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,0.5,0.2,0.462,0.4,0.571,0.273,0.143
22.0,20.0,4.0,25.0,16.0,35.0,8.0,10.0,0.0,8.0,5.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,3.0,2.0,6.0,4.0,0.0,1.0,1.0,4.0,2.0,0.533,0.5,0.2,0.462,0.4,0.571,0.273
12.0,22.0,20.0,4.0,25.0,16.0,35.0,1.0,10.0,0.0,8.0,5.0,5.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,4.0,0.0,1.0,1.0,4.0,0.429,0.533,0.5,0.2,0.462,0.4,0.571
18.0,12.0,22.0,20.0,4.0,25.0,16.0,5.0,1.0,10.0,0.0,8.0,5.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,4.0,3.0,6.0,4.0,0.0,1.0,1.0,0.5,0.429,0.533,0.5,0.2,0.462,0.4
9.0,18.0,12.0,22.0,20.0,4.0,25.0,4.0,5.0,1.0,10.0,0.0,8.0,5.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,4.0,3.0,6.0,4.0,0.0,1.0,0.3,0.5,0.429,0.533,0.5,0.2,0.462
16.0,9.0,18.0,12.0,22.0,20.0,4.0,0.0,4.0,5.0,1.0,10.0,0.0,8.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,4.0,3.0,6.0,4.0,0.0,0.857,0.3,0.5,0.429,0.533,0.5,0.2
12.0,16.0,9.0,18.0,12.0,22.0,20.0,8.0,0.0,4.0,5.0,1.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,3.0,6.0,4.0,0.4,0.857,0.3,0.5,0.429,0.533,0.5
17.0,12.0,16.0,9.0,18.0,12.0,22.0,3.0,8.0,0.0,4.0,5.0,1.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,4.0,3.0,6.0,0.625,0.4,0.857,0.3,0.5,0.429,0.533
12.0,17.0,12.0,16.0,9.0,18.0,12.0,5.0,3.0,8.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,4.0,3.0,0.667,0.625,0.4,0.857,0.3,0.5,0.429
