PTS_lag1,PTS_lag2,PTS_lag3,PTS_lag4,PTS_lag5,PTS_lag6,PTS_lag7,REB_lag1,REB_lag2,REB_lag3,REB_lag4,REB_lag5,REB_lag6,REB_lag7,AST_lag1,AST_lag2,AST_lag3,AST_lag4,AST_lag5,AST_lag6,AST_lag7,STL_lag1,STL_lag2,STL_lag3,STL_lag4,STL_lag5,STL_lag6,STL_lag7,BLK_lag1,BLK_lag2,BLK_lag3,BLK_lag4,BLK_lag5,BLK_lag6,BLK_lag7,TOV_lag1,TOV_lag2,TOV_lag3,TOV_lag4,TOV_lag5,TOV_lag6,TOV_lag7,FG3M_lag1,FG3M_lag2,FG3M_lag3,FG3M_lag4,FG3M_lag5,FG3M_lag6,FG3M_lag7,FG_PCT_lag1,FG_PCT_lag2,FG_PCT_lag3,FG_PCT_lag4,FG_PCT_lag5,FG_PCT_lag6,FG_PCT_lag7
8.0,12.0,18.0,10.0,7.0,1.0,9.0,6.0,9.0,11.0,4.0,3.0,4.0,6.0,4.0,3.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.625,0.533,0.8,0.4,0.0,0.5
14.0,8.0,12.0,18.0,10.0,7.0,1.0,7.0,6.0,9.0,11.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.417,1.0,0.625,0.533,0.8,0.4,0.0
8.0,14.0,8.0,12.0,18.0,10.0,7.0,5.0,7.0,6.0,9.0,11.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.417,1.0,0.625,0.533,0.8,0.4
13.0,8.0,14.0,8.0,12.0,18.0,10.0,8.0,5.0,7.0,6.0,9.0,11.0,4.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.417,1.0,0.625,0.533,0.8
18.0,13.0,8.0,14.0,8.0,12.0,18.0,11.0,8.0,5.0,7.0,6.0,9.0,11.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.5,0.4,0.417,1.0,0.625,0.533
12.0,18.0,13.0,8.0,14.0,8.0,12.0,5.0,11.0,8.0,5.0,7.0,6.0,9.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.556,0.667,0.5,0.4,0.417,1.0,0.625
16.0,12.0,18.0,13.0,8.0,14.0,8.0,11.0,5.0,11.0,8.0,5.0,7.0,6.0,5.0,3.0,2.0,1.0,3.0,1.0,4.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.833,0.556,0.667,0.5,0.4,0.417,1.0
10.0,16.0,12.0,18.0,13.0,8.0,14.0,7.0,11.0,5.0,11.0,8.0,5.0,7.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,0.833,0.556,0.667,0.5,0.4,0.417
6.0,10.0,16.0,12.0,18.0,13.0,8.0,1.0,7.0,11.0,5.0,11.0,8.0,5.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.8,0.833,0.556,0.667,0.5,0.4
10.0,6.0,10.0,16.0,12.0,18.0,13.0,11.0,1.0,7.0,11.0,5.0,11.0,8.0,4.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.375,0.5,0.8,0.833,0.556,0.667,0.5
19.0,10.0,6.0,10.0,16.0,12.0,18.0,7.0,11.0,1.0,7.0,11.0,5.0,11.0,2.0,4.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.636,0.375,0.5,0.8,0.833,0.556,0.667
15.0,19.0,10.0,6.0,10.0,16.0,12.0,8.0,7.0,11.0,1.0,7.0,11.0,5.0,0.0,2.0,4.0,0.0,2.0,5.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.667,0.636,0.375,0.5,0.8,0.833,0.556
19.0,15.0,19.0,10.0,6.0,10.0,16.0,12.0,8.0,7.0,11.0,1.0,7.0,11.0,2.0,0.0,2.0,4.0,0.0,2.0,5.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.667,0.636,0.375,0.5,0.8,0.833
9.0,19.0,15.0,19.0,10.0,6.0,10.0,6.0,12.0,8.0,7.0,11.0,1.0,7.0,1.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.364,0.8,0.667,0.636,0.375,0.5,0.8
3.0,9.0,19.0,15.0,19.0,10.0,6.0,6.0,6.0,12.0,8.0,7.0,11.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.364,0.8,0.667,0.636,0.375,0.5
14.0,3.0,9.0,19.0,15.0,19.0,10.0,8.0,6.0,6.0,12.0,8.0,7.0,11.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.385,0.2,0.364,0.8,0.667,0.636,0.375
22.0,14.0,3.0,9.0,19.0,15.0,19.0,8.0,8.0,6.0,6.0,12.0,8.0,7.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.643,0.385,0.2,0.364,0.8,0.667,0.636
10.0,22.0,14.0,3.0,9.0,19.0,15.0,6.0,8.0,8.0,6.0,6.0,12.0,8.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.714,0.643,0.385,0.2,0.364,0.8,0.667
19.0,10.0,22.0,14.0,3.0,9.0,19.0,7.0,6.0,8.0,8.0,6.0,6.0,12.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.6,0.714,0.643,0.385,0.2,0.364,0.8
4.0,19.0,10.0,22.0,14.0,3.0,9.0,4.0,7.0,6.0,8.0,8.0,6.0,6.0,5.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.333,0.6,0.714,0.643,0.385,0.2,0.364
10.0,4.0,19.0,10.0,22.0,14.0,3.0,5.0,4.0,7.0,6.0,8.0,8.0,6.0,2.0,5.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.571,0.333,0.6,0.714,0.643,0.385,0.2
19.0,10.0,4.0,19.0,10.0,22.0,14.0,11.0,5.0,4.0,7.0,6.0,8.0,8.0,3.0,2.0,5.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.571,0.333,0.6,0.714,0.643,0.385
9.0,19.0,10.0,4.0,19.0,10.0,22.0,10.0,11.0,5.0,4.0,7.0,6.0,8.0,3.0,3.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.571,0.333,0.6,0.714,0.643
20.0,9.0,19.0,10.0,4.0,19.0,10.0,11.0,10.0,11.0,5.0,4.0,7.0,6.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.571,0.333,0.6,0.714
5.0,20.0,9.0,19.0,10.0,4.0,19.0,5.0,11.0,10.0,11.0,5.0,4.0,7.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.571,0.333,0.6
23.0,5.0,20.0,9.0,19.0,10.0,4.0,16.0,5.0,11.0,10.0,11.0,5.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.579,0.5,0.75,0.5,0.5,0.571,0.333
20.0,23.0,5.0,20.0,9.0,19.0,10.0,15.0,16.0,5.0,11.0,10.0,11.0,5.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.875,0.579,0.5,0.75,0.5,0.5,0.571
10.0,20.0,23.0,5.0,20.0,9.0,19.0,7.0,15.0,16.0,5.0,11.0,10.0,11.0,5.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333,0.875,0.579,0.5,0.75,0.5,0.5
19.0,10.0,20.0,23.0,5.0,20.0,9.0,13.0,7.0,15.0,16.0,5.0,11.0,10.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.333,0.875,0.579,0.5,0.75,0.5
11.0,19.0,10.0,20.0,23.0,5.0,20.0,9.0,13.0,7.0,15.0,16.0,5.0,11.0,0.0,4.0,5.0,4.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.467,0.333,0.875,0.579,0.5,0.75
20.0,11.0,19.0,10.0,20.0,23.0,5.0,10.0,9.0,13.0,7.0,15.0,16.0,5.0,5.0,0.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.5,0.467,0.333,0.875,0.579,0.5
17.0,20.0,11.0,19.0,10.0,20.0,23.0,6.0,10.0,9.0,13.0,7.0,15.0,16.0,5.0,5.0,0.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.667,0.5,0.467,0.333,0.875,0.579
16.0,17.0,20.0,11.0,19.0,10.0,20.0,16.0,6.0,10.0,9.0,13.0,7.0,15.0,4.0,5.0,5.0,0.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,5.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.467,0.5,0.667,0.5,0.467,0.333,0.875
23.0,16.0,17.0,20.0,11.0,19.0,10.0,14.0,16.0,6.0,10.0,9.0,13.0,7.0,10.0,4.0,5.0,5.0,0.0,4.0,5.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.615,0.467,0.5,0.667,0.5,0.467,0.333
33.0,23.0,16.0,17.0,20.0,11.0,19.0,9.0,14.0,16.0,6.0,10.0,9.0,13.0,4.0,10.0,4.0,5.0,5.0,0.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.684,0.615,0.467,0.5,0.667,0.5,0.467
11.0,33.0,23.0,16.0,17.0,20.0,11.0,5.0,9.0,14.0,16.0,6.0,10.0,9.0,3.0,4.0,10.0,4.0,5.0,5.0,0.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.684,0.615,0.467,0.5,0.667,0.5
21.0,11.0,33.0,23.0,16.0,17.0,20.0,7.0,5.0,9.0,14.0,16.0,6.0,10.0,4.0,3.0,4.0,10.0,4.0,5.0,5.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.467,0.4,0.684,0.615,0.467,0.5,0.667
8.0,21.0,11.0,33.0,23.0,16.0,17.0,10.0,7.0,5.0,9.0,14.0,16.0,6.0,7.0,4.0,3.0,4.0,10.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.467,0.4,0.684,0.615,0.467,0.5
25.0,8.0,21.0,11.0,33.0,23.0,16.0,11.0,10.0,7.0,5.0,9.0,14.0,16.0,11.0,7.0,4.0,3.0,4.0,10.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.529,0.25,0.467,0.4,0.684,0.615,0.467
7.0,25.0,8.0,21.0,11.0,33.0,23.0,6.0,11.0,10.0,7.0,5.0,9.0,14.0,8.0,11.0,7.0,4.0,3.0,4.0,10.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,7.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.529,0.25,0.467,0.4,0.684,0.615
16.0,7.0,25.0,8.0,21.0,11.0,33.0,3.0,6.0,11.0,10.0,7.0,5.0,9.0,5.0,8.0,11.0,7.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,0.529,0.25,0.467,0.4,0.684
20.0,16.0,7.0,25.0,8.0,21.0,11.0,7.0,3.0,6.0,11.0,10.0,7.0,5.0,5.0,5.0,8.0,11.0,7.0,4.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,7.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.6,0.5,0.529,0.25,0.467,0.4
8.0,20.0,16.0,7.0,25.0,8.0,21.0,10.0,7.0,3.0,6.0,11.0,10.0,7.0,5.0,5.0,5.0,8.0,11.0,7.0,4.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,7.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.429,0.643,0.6,0.5,0.529,0.25,0.467
18.0,8.0,20.0,16.0,7.0,25.0,8.0,10.0,10.0,7.0,3.0,6.0,11.0,10.0,11.0,5.0,5.0,5.0,8.0,11.0,7.0,2.0,3.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.538,0.429,0.643,0.6,0.5,0.529,0.25
4.0,18.0,8.0,20.0,16.0,7.0,25.0,9.0,10.0,10.0,7.0,3.0,6.0,11.0,5.0,11.0,5.0,5.0,5.0,8.0,11.0,0.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.286,0.538,0.429,0.643,0.6,0.5,0.529
10.0,4.0,18.0,8.0,20.0,16.0,7.0,2.0,9.0,10.0,10.0,7.0,3.0,6.0,2.0,5.0,11.0,5.0,5.0,5.0,8.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.833,0.286,0.538,0.429,0.643,0.6,0.5
4.0,10.0,4.0,18.0,8.0,20.0,16.0,3.0,2.0,9.0,10.0,10.0,7.0,3.0,4.0,2.0,5.0,11.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.833,0.286,0.538,0.429,0.643,0.6
17.0,4.0,10.0,4.0,18.0,8.0,20.0,10.0,3.0,2.0,9.0,10.0,10.0,7.0,6.0,4.0,2.0,5.0,11.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.778,0.5,0.833,0.286,0.538,0.429,0.643
22.0,17.0,4.0,10.0,4.0,18.0,8.0,9.0,10.0,3.0,2.0,9.0,10.0,10.0,2.0,6.0,4.0,2.0,5.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.778,0.5,0.833,0.286,0.538,0.429
9.0,22.0,17.0,4.0,10.0,4.0,18.0,9.0,9.0,10.0,3.0,2.0,9.0,10.0,6.0,2.0,6.0,4.0,2.0,5.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.778,0.5,0.833,0.286,0.538
25.0,9.0,22.0,17.0,4.0,10.0,4.0,9.0,9.0,9.0,10.0,3.0,2.0,9.0,5.0,6.0,2.0,6.0,4.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.778,0.5,0.833,0.286
6.0,25.0,9.0,22.0,17.0,4.0,10.0,11.0,9.0,9.0,9.0,10.0,3.0,2.0,3.0,5.0,6.0,2.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3,0.8,0.5,0.6,0.778,0.5,0.833
13.0,6.0,25.0,9.0,22.0,17.0,4.0,12.0,11.0,9.0,9.0,9.0,10.0,3.0,4.0,3.0,5.0,6.0,2.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.385,0.3,0.8,0.5,0.6,0.778,0.5
21.0,13.0,6.0,25.0,9.0,22.0,17.0,11.0,12.0,11.0,9.0,9.0,9.0,10.0,2.0,4.0,3.0,5.0,6.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.769,0.385,0.3,0.8,0.5,0.6,0.778
15.0,21.0,13.0,6.0,25.0,9.0,22.0,9.0,11.0,12.0,11.0,9.0,9.0,9.0,11.0,2.0,4.0,3.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.636,0.769,0.385,0.3,0.8,0.5,0.6
18.0,15.0,21.0,13.0,6.0,25.0,9.0,9.0,9.0,11.0,12.0,11.0,9.0,9.0,5.0,11.0,2.0,4.0,3.0,5.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.571,0.636,0.769,0.385,0.3,0.8,0.5
11.0,18.0,15.0,21.0,13.0,6.0,25.0,6.0,9.0,9.0,11.0,12.0,11.0,9.0,1.0,5.0,11.0,2.0,4.0,3.0,5.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.455,0.571,0.636,0.769,0.385,0.3,0.8
15.0,11.0,18.0,15.0,21.0,13.0,6.0,10.0,6.0,9.0,9.0,11.0,12.0,11.0,5.0,1.0,5.0,11.0,2.0,4.0,3.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.636,0.455,0.571,0.636,0.769,0.385,0.3
12.0,15.0,11.0,18.0,15.0,21.0,13.0,10.0,10.0,6.0,9.0,9.0,11.0,12.0,9.0,5.0,1.0,5.0,11.0,2.0,4.0,1.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.636,0.455,0.571,0.636,0.769,0.385
20.0,12.0,15.0,11.0,18.0,15.0,21.0,5.0,10.0,10.0,6.0,9.0,9.0,11.0,4.0,9.0,5.0,1.0,5.0,11.0,2.0,2.0,1.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.571,0.6,0.636,0.455,0.571,0.636,0.769
